"id","link","label","name","comment","city","location_link","location","state","country","hesperomys_num_type_specimens","museum_city_latitude","museum_city_longitude"
590,"http://hesperomys.com/c/590","MIGN","Museo del Instituto Geológico Nacional","NA","Bogotá","http://hesperomys.com/r/4307","Bogotá","NA","Colombia",2,"4.63","-74.09"
467,"http://hesperomys.com/c/467","MIGPTU","Museum of the Institute of Geology and Paleontology, Tohoku University","NA","NA","http://hesperomys.com/r/4405","Miyagi Prefecture","NA","Japan",10,"NA","NA"
945,"http://hesperomys.com/c/945","MIL","Milia Natural History Museum","NA","Grevena","http://hesperomys.com/r/4275","Western Macedonia","NA","Greece",1,"40.08","21.42"
129,"http://hesperomys.com/c/129","Miller collection","Collection of G.S. Miller","NA","NA","http://hesperomys.com/r/187","United States","NA","United States",0,"NA","NA"
1328,"http://hesperomys.com/c/1328","MIM","Mineral Museum","NA","Beirut","http://hesperomys.com/r/97","Lebanon","NA","Lebanon",1,"NA","NA"
601,"http://hesperomys.com/c/601","MIZ","Museum and Institute of Zoology Polish Academy of Sciences","NA","Warsaw","http://hesperomys.com/r/140","Poland","NA","Poland",4,"52.26","21.02"
954,"http://hesperomys.com/c/954","MJG","Museo 'Jorge Gerhold'","NA","NA","http://hesperomys.com/r/359","Río Negro","NA","Argentina",1,"NA","NA"
1076,"http://hesperomys.com/c/1076","MJML","Museum of Jurassic Marine Life","NA","Kimmeridge","http://hesperomys.com/r/4178","Dorset","NA","United Kingdom",4,"NA","NA"
605,"http://hesperomys.com/c/605","MJSN","JURASSICA Muséum","Formerly Musée jurassien des sciences naturelles","Porrentruy","http://hesperomys.com/r/4123","Jura (Switzerland)","NA","Switzerland",8,"47.43","7.06"
1234,"http://hesperomys.com/c/1234","MLa","Musée de Laval","NA","Laval","http://hesperomys.com/r/2002","Mayenne","NA","France",1,"48.07","-0.78"
1329,"http://hesperomys.com/c/1329","MLF","Museo de Ciencias Naturales 'Florentino Ameghino'","NA","Las Flores","http://hesperomys.com/r/345","Buenos Aires","NA","Argentina",1,"NA","NA"
669,"http://hesperomys.com/c/669","MLL","Museo Municipal de Las Lajas","NA","Las Lajas","http://hesperomys.com/r/358","Neuquén","NA","Argentina",2,"NA","NA"
708,"http://hesperomys.com/c/708","MLou","Museu da Lourinhã","NA","Lourinhã","http://hesperomys.com/r/141","Portugal","NA","Portugal",14,"39.229999999999997","-9.31"
8,"http://hesperomys.com/c/8","MLP","Museo de La Plata","NA","La Plata","http://hesperomys.com/r/345","Buenos Aires","NA","Argentina",451,"-34.92","-57.96"
19,"http://hesperomys.com/c/19","MLT","Meiofauna collection of M. Antonio Todaro. See {Nanaloricus khaitatus nov.pdf}.","See {Nanaloricus khaitatus nov.pdf}.","Livorno","http://hesperomys.com/r/4091","Tuscany","NA","Italy",1,"NA","NA"
90,"http://hesperomys.com/c/90","MLZA","Museu e Laboratório Zoológico e Antropológico","NA","Lisbon","http://hesperomys.com/r/141","Portugal","NA","Portugal",2,"38.72","-9.14"
520,"http://hesperomys.com/c/520","MMACR","Museu Municipal Aristides Carlos Rodrigues","NA","Candelária","http://hesperomys.com/r/388","Rio Grande do Sul","Rio Grande do Sul","Brazil",4,"NA","NA"
1274,"http://hesperomys.com/c/1274","MMall","Museo de Mallorca","NA","Parma","http://hesperomys.com/r/4065","Mallorca","NA","Spain",2,"NA","NA"
1027,"http://hesperomys.com/c/1027","MMB","Museum of the Municipality of Bale","NA","Bale","http://hesperomys.com/r/42","Croatia","NA","Croatia",1,"45.04","13.78"
1046,"http://hesperomys.com/c/1046","MMC","Museu de les Mines de Cercs","NA","Barcelona","http://hesperomys.com/r/4031","Barcelona","NA","Spain",1,"41.4","2.17"
667,"http://hesperomys.com/c/667","MMCh","Museo Municipal Ernesto Bachmann","NA","Villa El Chocón","http://hesperomys.com/r/358","Neuquén","NA","Argentina",8,"NA","NA"
1232,"http://hesperomys.com/c/1232","MME","Museum für Mitteldeutsche Erdgeschichte","NA","Halle","http://hesperomys.com/r/788","Saxony-Anhalt","Saxony-Anhalt","Germany",1,"NA","NA"
1541,"http://hesperomys.com/c/1541","MMG","Museum für Mineralogie und Geologie","NA","Dresden","http://hesperomys.com/r/787","Saxony","Saxony","Germany",1,"51.05","13.74"
1455,"http://hesperomys.com/c/1455","MMGD","Museum für Mineralogie und Geologie in Dresden","NA","Dresden","http://hesperomys.com/r/787","Saxony","Saxony","Germany",1,"51.05","13.74"
1079,"http://hesperomys.com/c/1079","MMGLV","Mindener Museum für Geschichte, Landes-\ und Volkskunde","NA","Minden","http://hesperomys.com/r/784","North Rhine-Westphalia","North Rhine-Westphalia","Germany",1,"52.29","8.9"
493,"http://hesperomys.com/c/493","MMH","Museo Municipal de Monte Hermoso","NA","Monte Hermoso","http://hesperomys.com/r/345","Buenos Aires","NA","Argentina",5,"NA","NA"
810,"http://hesperomys.com/c/810","MMJM","Museo Municipal Jerónimo Molina","NA","Jumilla","http://hesperomys.com/r/815","Murcia","NA","Spain",1,"38.479999999999997","-1.34"
330,"http://hesperomys.com/c/330","MMK","McGregor Museum, Kimberley","NA","Kimberley","http://hesperomys.com/r/4351","Northern Cape","NA","South Africa",15,"-28.75","24.77"
71,"http://hesperomys.com/c/71","MML","Museo Municipal de Lamarque","NA","Lamarque","http://hesperomys.com/r/359","Río Negro","NA","Argentina",8,"NA","NA"
494,"http://hesperomys.com/c/494","MMNH","Macedonian Museum of Natural History, Skopje","NA","Skopje","http://hesperomys.com/r/104","North Macedonia","NA","North Macedonia",2,"42","21.47"
397,"http://hesperomys.com/c/397","MMNP","Museo Municipal de Nueva Palmira ""Francisco Lucas Roselli""","Nueva Palmira, Colonia, Uruguay","Nueva Palmira","http://hesperomys.com/r/188","Uruguay","NA","Uruguay",2,"-33.880000000000003","-58.42"
1048,"http://hesperomys.com/c/1048","MMNS","Mississippi Museum of Nature and Science","NA","Jackson","http://hesperomys.com/r/3097","Hinds County, Mississippi","Mississippi","United States",2,"NA","NA"
160,"http://hesperomys.com/c/160","MMP","Museo Municipal de Ciencias Naturales y Tradicional de Mar del Plata ""Lorenzo Scaglia""","NA","Mar del Plata","http://hesperomys.com/r/345","Buenos Aires","NA","Argentina",36,"-38","-57.58"
465,"http://hesperomys.com/c/465","MMPE","Muséum Municipal de Perpignan","NA","Perpignan","http://hesperomys.com/r/2015","Pyrénées-Orientales","NA","France",1,"42.7","2.89"
405,"http://hesperomys.com/c/405","MMPNCM","Municipal Museum of Pásztó, Nógrád County Museums","NA","Pásztó","http://hesperomys.com/r/74","Hungary","NA","Hungary",15,"47.92","19.7"
1458,"http://hesperomys.com/c/1458","MMPS","Stamatiadis Museum of Mineralogy and Paleontology","NA","NA","http://hesperomys.com/r/4309","Rhodes","NA","Greece",1,"NA","NA"
690,"http://hesperomys.com/c/690","MMS","Musée du Moulin Seigneurial","NA","Velaux-La Bastide Neuve","http://hesperomys.com/r/1961","Bouches-du-Rhône","NA","France",4,"NA","NA"
1109,"http://hesperomys.com/c/1109","MMSD","Musée Municipal de Saint-Dizier","NA","Saint-Dizier","http://hesperomys.com/r/2001","Haute-Marne","NA","France",1,"48.65","4.95"
1322,"http://hesperomys.com/c/1322","MMT","Musée d'art et d'histoire de Toul","NA","Toul","http://hesperomys.com/r/2003","Meurthe-et-Moselle","NA","France",1,"48.68","5.88"
591,"http://hesperomys.com/c/591","MMTT","Museum Melli-e Tarikhe Tabii","NA","Tehran","http://hesperomys.com/r/78","Iran","NA","Iran",3,"35.67","51.43"
1358,"http://hesperomys.com/c/1358","MMUL","Municipal Museum of Ústí nad Labem","NA","Ústí nad Labem","http://hesperomys.com/r/45","Czech Republic","NA","Czech Republic",1,"50.67","14.02"
296,"http://hesperomys.com/c/296","MMUS","Macleay Museum, University of Sydney","NA","Sydney","http://hesperomys.com/r/254","New South Wales","New South Wales","Australia",12,"-33.869999999999997","151.21"
29,"http://hesperomys.com/c/29","MN","Museu Nacional","NA","Rio de Janeiro","http://hesperomys.com/r/386","Rio de Janeiro","Rio de Janeiro","Brazil",137,"-22.91","-43.2"
220,"http://hesperomys.com/c/220","MNA","Museum of Northern Arizona","NA","Flagstaff","http://hesperomys.com/r/1536","Coconino County, Arizona","Arizona","United States",36,"35.19","-111.62"
821,"http://hesperomys.com/c/821","MNBH","Musée national Boubou Hama","NA","Niamey","http://hesperomys.com/r/129","Niger","NA","Niger",1,"13.52","2.12"
50,"http://hesperomys.com/c/50","MNCN","Museo Nacional de Ciencias Naturales","NA","Madrid","http://hesperomys.com/r/810","Madrid","NA","Spain",131,"40.42","-3.71"
1332,"http://hesperomys.com/c/1332","MNCR","Museo Nacional de Costa Rica","NA","San José","http://hesperomys.com/r/41","Costa Rica","NA","Costa Rica",3,"NA","NA"
1124,"http://hesperomys.com/c/1124","MNEIN","National Museum of Etnography and Natural History of Moldova","NA","Chisinău","http://hesperomys.com/r/116","Moldova","NA","Moldova",4,"47.03","28.83"
1413,"http://hesperomys.com/c/1413","MNG","Museum der Natur Gotha","NA","Gotha","http://hesperomys.com/r/790","Thuringia","Thuringia","Germany",2,"50.95","10.7"
294,"http://hesperomys.com/c/294","MNH","Museo de La Naturaleza y El Hombre","NA","Santa Cruz de Tenerife","http://hesperomys.com/r/4072","Tenerife","NA","Spain",1,"NA","NA"
764,"http://hesperomys.com/c/764","MNHAH","Museum of Nature and Human Activities, Hyogo","NA","Sanda","http://hesperomys.com/r/4375","Hyōgo Prefecture","NA","Japan",8,"34.89","135.22"
552,"http://hesperomys.com/c/552","MNHB","Musée Royal d'Histoire Naturelle de Belgique","NA","Brussels","http://hesperomys.com/r/4256","Brussels-Capital Region","NA","Belgium",11,"50.83","4.33"
33,"http://hesperomys.com/c/33","MNHN","Muséum National d'Histoire Naturelle","NA","Paris","http://hesperomys.com/r/2024","Paris","NA","France",1547,"48.86","2.34"
715,"http://hesperomys.com/c/715","MNHNBol","Museo Nacional de Historia Natural","NA","La Paz","http://hesperomys.com/r/21","Bolivia","NA","Bolivia",21,"-16.5","-68.150000000000006"
256,"http://hesperomys.com/c/256","MNHNCL","Museo Nacional de Historia Natural","NA","Santiago","http://hesperomys.com/r/35","Chile","NA","Chile",61,"-33.46","-70.64"
164,"http://hesperomys.com/c/164","MNHNH","Museo Nacional de Historia Natural de Cuba","NA","Havana","http://hesperomys.com/r/43","Cuba","NA","Cuba",10,"NA","NA"
704,"http://hesperomys.com/c/704","MNHNS","Muséum National d'Histoire naturelle de Sofia","NA","Sofia","http://hesperomys.com/r/26","Bulgaria","NA","Bulgaria",9,"42.69","23.31"
1462,"http://hesperomys.com/c/1462","MNHNSD","Museo Nacional de Historia Natural ""Profesor Eugenio de Jesús Marcano""","NA","Santo Domingo","http://hesperomys.com/r/49","Dominican Republic","NA","Dominican Republic",1,"18.48","-69.91"
186,"http://hesperomys.com/c/186","MNHNU","Museo Nacional de Historia Natural","NA","Montevideo","http://hesperomys.com/r/188","Uruguay","NA","Uruguay",27,"-34.869999999999997","-56.17"
35,"http://hesperomys.com/c/35","MNK","Museo de Historia Natural Noël Kempff Mercado","In Santa Cruz, Bolivia","Santa Cruz","http://hesperomys.com/r/21","Bolivia","NA","Bolivia",9,"-17.77","-63.21"
1425,"http://hesperomys.com/c/1425","MNKG","Museum für Naturkunde Görlitz/Senckenberg","NA","Görlitz","http://hesperomys.com/r/787","Saxony","Saxony","Germany",1,"51.16","14.98"
1344,"http://hesperomys.com/c/1344","MNMag","Museum für Naturkunde, Magdeburg","NA","Magdeburg","http://hesperomys.com/r/788","Saxony-Anhalt","Saxony-Anhalt","Germany",1,"52.13","11.62"
546,"http://hesperomys.com/c/546","MNMB","Hungarian National Museum (Magyar Nemzeti Múzeum)","NA","Budapest","http://hesperomys.com/r/74","Hungary","NA","Hungary",5,"47.51","19.079999999999998"
990,"http://hesperomys.com/c/990","MNN","Musée National du Niger","NA","Niamey","http://hesperomys.com/r/129","Niger","NA","Niger",12,"13.52","2.12"
946,"http://hesperomys.com/c/946","MNS","Museo Numantino de Soria","NA","Soria","http://hesperomys.com/r/4057","Soria","NA","Spain",2,"41.77","-2.46"
1172,"http://hesperomys.com/c/1172","MNU","Museum für Natur und Umwelt","NA","Lübeck","http://hesperomys.com/r/789","Schleswig-Holstein","Schleswig-Holstein","Germany",2,"53.87","10.66"
575,"http://hesperomys.com/c/575","Montpellier","Université de Montpellier","The Université de Montpellier was split in 1970, with the biological portion becoming the Université des Sciences et Techniques du Languedoc (USTL), which was renamed Université Montpellier-II (UM2) in 1989, and reunited with UM1 in 2015 to once again become the Université de Montpellier.","Montpellier","http://hesperomys.com/r/1983","Hérault","NA","France",377,"43.61","3.87"
647,"http://hesperomys.com/c/647","Mooser collection","Collection of O. Mooser","NA","NA","http://hesperomys.com/r/187","United States","NA","United States",3,"NA","NA"
836,"http://hesperomys.com/c/836","MOR","Museum of the Rockies","NA","Bozeman","http://hesperomys.com/r/1206","Gallatin County, Montana","Montana","United States",23,"45.677778000000004","-111.047222"
1514,"http://hesperomys.com/c/1514","Morella","Museu Temps de Dinosaures-Museus de Morella","NA","Morella","http://hesperomys.com/r/4036","Castellón","NA","Spain",1,"NA","NA"
566,"http://hesperomys.com/c/566","MOTA","Museum of the Aleutians","NA","Unalaska","http://hesperomys.com/r/428","Alaska","Alaska","United States",1,"NA","NA"
587,"http://hesperomys.com/c/587","MOZ","Museo Provincial de Ciencias Naturales ""Dr. Prof. Juan A. Olsacher""","NA","Zapala","http://hesperomys.com/r/358","Neuquén","NA","Argentina",19,"NA","NA"
819,"http://hesperomys.com/c/819","MPAB","Museo Paleontológico ""Alejandro Berro""","NA","Mercedes","http://hesperomys.com/r/188","Uruguay","NA","Uruguay",1,"-33.26","-58.03"
774,"http://hesperomys.com/c/774","MPC","Mongolian Paleontological Center, Geological Institute, Mongolian Academy of Sciences","It appears that there is only a single major repository of paleontological specimens in Ulaanbaatar, but it is cited under a variety of names and it is not clear which one is current. Names encountered include Mongolian Institute of Geology (IGM), Institute of Paleontology and Geology, Mongolian Paleontological Center (MPC), Section of Paleontology and Stratigraphy (PSS or PST) at the Geological Institute (GISPS). Other abbreviations seen include GI and IG. For now I pick ""MPC"", which appears in relatively recent literature and prominently has an ""M"" for Mongolia. Most commonly, specimen numbers consist of two numbers separated by a slash (presumably the first is a location or collection number and the second is for an individual specimen), but there are various exceptions, some of which are associated with various joint expeditions.","Ulaanbaatar","http://hesperomys.com/r/118","Mongolia","NA","Mongolia",138,"47.93","106.91"
763,"http://hesperomys.com/c/763","MPCA","Museo Provincial ""Carlos Ameghino""","NA","Cipolletti","http://hesperomys.com/r/359","Río Negro","NA","Argentina",26,"-38.933332999999998","-67.983333000000002"
663,"http://hesperomys.com/c/663","MPCLM","Museo de Paleontología de Castilla La Mancha","NA","Cuenca","http://hesperomys.com/r/4039","Cuenca","NA","Spain",3,"40.08","-2.14"
691,"http://hesperomys.com/c/691","MPCN","Museo Patagónico de Ciencias Naturales 'Juan Carlos Salgado'","NA","General Roca","http://hesperomys.com/r/359","Río Negro","NA","Argentina",9,"-39.020000000000003","-67.61"
410,"http://hesperomys.com/c/410","MPCNP","Museo Provincial de Ciencias Naturales, Paraná","NA","Paraná","http://hesperomys.com/r/351","Entre Ríos","NA","Argentina",2,"-31.74","-60.52"
1330,"http://hesperomys.com/c/1330","MPCO","Museu de Paleontologia de Cruzeiro do Oeste","NA","Cruzeiro do Oeste","http://hesperomys.com/r/383","Paraná","Paraná","Brazil",1,"NA","NA"
939,"http://hesperomys.com/c/939","MPDC","Museu Padre Daniel Cargnin","NA","Mata","http://hesperomys.com/r/388","Rio Grande do Sul","Rio Grande do Sul","Brazil",1,"NA","NA"
66,"http://hesperomys.com/c/66","MPEF","Museo Paleontológico ""Egidio Feruglio""","NA","Trelew","http://hesperomys.com/r/348","Chubut","NA","Argentina",102,"-43.25","-65.33"
42,"http://hesperomys.com/c/42","MPEG","Museo Paraense Emilio Goeldi","NA","Belém","http://hesperomys.com/r/381","Pará","Pará","Brazil",25,"-1.44","-48.5"
1011,"http://hesperomys.com/c/1011","MPG","Museo Paleontológico de Galve","NA","Galve","http://hesperomys.com/r/4059","Teruel","NA","Spain",5,"NA","NA"
1222,"http://hesperomys.com/c/1222","MPGI","Paleontological Museum of the Mining Institute","NA","Saint Petersburg","http://hesperomys.com/r/727","Leningrad Oblast","NA","Russia",1,"59.93","30.32"
919,"http://hesperomys.com/c/919","MPGJ","Colección Paleontológica, Centro de Geociencias, Universidad Nacional Autónoma de México","NA","Mexico City","http://hesperomys.com/r/403","Distrito Federal (Mexico)","NA","Mexico",3,"19.43","-99.14"
401,"http://hesperomys.com/c/401","MPGL","Museum of Practical Geology","According to Wikipedia, since renamed the Geological Museum and merged into the Natural History Museum.","London","http://hesperomys.com/r/4190","Middlesex","NA","United Kingdom",2,"51.52","-0.1"
1392,"http://hesperomys.com/c/1392","MPGua","Museo Provincial de Guadalajara","NA","Guadalajara","http://hesperomys.com/r/4043","Guadalajara","NA","Spain",1,"40.64","-3.17"
797,"http://hesperomys.com/c/797","MPH","Museo Municipal Punta Hermengo de Miramar","NA","Miramar","http://hesperomys.com/r/345","Buenos Aires","NA","Argentina",3,"NA","NA"
1517,"http://hesperomys.com/c/1517","MPHN","Museo Provincial de Historia Natural","NA","NA","http://hesperomys.com/r/354","La Pampa","NA","Argentina",1,"NA","NA"
568,"http://hesperomys.com/c/568","MPIGOS","Geological Museum of the Holy Cross Branch of the Polish Geological Institute in Kielce","NA","Kielce","http://hesperomys.com/r/140","Poland","NA","Poland",1,"50.89","20.65"
612,"http://hesperomys.com/c/612","MPM","Museo Regional Provincial ""Padre Manuel Jesús Molina"" Padre Molina","NA","Río Gallegos","http://hesperomys.com/r/363","Santa Cruz","NA","Argentina",19,"-51.62","-69.239999999999995"
900,"http://hesperomys.com/c/900","MPMA","Museo de Paleontologia de Monte Alto","NA","Monte Alto","http://hesperomys.com/r/392","São Paulo","São Paulo","Brazil",11,"-21.28","-48.49"
1513,"http://hesperomys.com/c/1513","MPMIK","Museo Provincial ""María Inés Kopp""","NA","Valcheta","http://hesperomys.com/r/359","Río Negro","NA","Argentina",1,"NA","NA"
1007,"http://hesperomys.com/c/1007","MPMont","Museo Paleontologico di Montevarchi","NA","Arezzo","http://hesperomys.com/r/4091","Tuscany","NA","Italy",2,"43.47","11.87"
955,"http://hesperomys.com/c/955","MPMSP","Museu de Paleontologia de Marília","NA","Marília","http://hesperomys.com/r/392","São Paulo","São Paulo","Brazil",1,"-22.21","-49.95"
850,"http://hesperomys.com/c/850","MPMW","Milwaukee Public Museum","NA","Milwaukee","http://hesperomys.com/r/2461","Milwaukee County, Wisconsin","Wisconsin","United States",1,"43.06","-87.97"
1395,"http://hesperomys.com/c/1395","MPPC","Museu de Paleontologia Pedro Candolo","NA","Uchoa","http://hesperomys.com/r/392","São Paulo","São Paulo","Brazil",1,"NA","NA"
1072,"http://hesperomys.com/c/1072","MPPPL","Museo di Paleontologia e Preistoria Piero Leonardi","NA","Ferrara","http://hesperomys.com/r/4082","Emilia-Romagna","NA","Italy",0,"44.84","11.61"
722,"http://hesperomys.com/c/722","MPRM","Musée de Préhistoire Régionale de Menton","NA","Menton","http://hesperomys.com/r/1954","Alpes-Maritimes","NA","France",2,"43.79","7.48"
732,"http://hesperomys.com/c/732","MPS","Museo Paleontológico de San Pedro 'Fray Manuel de Torres'","NA","San Pedro","http://hesperomys.com/r/345","Buenos Aires","NA","Argentina",1,"-24.22","-64.87"
1019,"http://hesperomys.com/c/1019","MPSC","Museu de Paleontologia de Santana do Cariri","NA","Cariri","http://hesperomys.com/r/373","Ceará","Ceará","Brazil",5,"NA","NA"
610,"http://hesperomys.com/c/610","MPSP","Museu Paulista","NA","São Paulo","http://hesperomys.com/r/392","São Paulo","São Paulo","Brazil",2,"-23.53","-46.63"
1166,"http://hesperomys.com/c/1166","MPST","Museo Paleontologico di Salsomaggiore Terme","NA","Salsomaggiore Terme","http://hesperomys.com/r/4082","Emilia-Romagna","NA","Italy",1,"44.82","9.9700000000000006"
1522,"http://hesperomys.com/c/1522","MPT","Museo Provincial de Teruel","NA","Teruel","http://hesperomys.com/r/4059","Teruel","NA","Spain",1,"40.340000000000003","-1.1100000000000001"
1168,"http://hesperomys.com/c/1168","MPTAM","Museo Paleontologico Territoriale dell'Astigiano e del Monferrato","NA","Asti","http://hesperomys.com/r/4089","Piedmont","NA","Italy",3,"44.92","8.2100000000000009"
567,"http://hesperomys.com/c/567","MPTS","Museum of Nature and Technology at Starachowice","NA","Starachowice","http://hesperomys.com/r/140","Poland","NA","Poland",1,"51.06","21.07"
519,"http://hesperomys.com/c/519","MPUM","Museo Paleontologico del Dipartimento di Scienze della Terra, Università di Milano","NA","Milan","http://hesperomys.com/r/4086","Lombardy","NA","Italy",1,"45.48","9.19"
841,"http://hesperomys.com/c/841","MPUN","Museo di Paleontologia, Università di Napoli","NA","Naples","http://hesperomys.com/r/4081","Campania","NA","Italy",7,"40.85","14.27"
675,"http://hesperomys.com/c/675","MPUR","Museo di Paleontologia dell'Università di Roma","NA","Rome","http://hesperomys.com/r/4084","Lazio","NA","Italy",9,"41.89","12.5"
462,"http://hesperomys.com/c/462","MPVM","Museo di Paleontología, Accademia Valdarnese, Montevarchi","NA","Montevarchi","http://hesperomys.com/r/4091","Tuscany","NA","Italy",1,"43.53","11.56"
447,"http://hesperomys.com/c/447","MPZ","Museo de Ciencias Naturales de la Universidad de Zaragoza","Palaeontology section of the Department of Earth Sciences of the University of Zaragoza, Spain {Arvicola jacobaeus nov.pdf}","Zaragoza","http://hesperomys.com/r/4064","Zaragoza","NA","Spain",42,"41.65","-0.89"
785,"http://hesperomys.com/c/785","MR","Museum Requien","NA","Avignon","http://hesperomys.com/r/2033","Vaucluse","NA","France",2,"43.96","4.8099999999999996"
934,"http://hesperomys.com/c/934","MRG","Museo Regional de Guadalajara","NA","Guadalajara","http://hesperomys.com/r/408","Jalisco","Jalisco","Mexico",1,"20.67","-103.35"
1022,"http://hesperomys.com/c/1022","MRS","Museo de Rincón de los Sauces","NA","Rincón de los Sauces","http://hesperomys.com/r/358","Neuquén","NA","Argentina",2,"NA","NA"
771,"http://hesperomys.com/c/771","MRSN","Museo Regionale di Scienze Naturali","NA","Turin","http://hesperomys.com/r/4089","Piedmont","NA","Italy",28,"45.08","7.68"
197,"http://hesperomys.com/c/197","MSB","Museum of Southwestern Biology, University of New Mexico","NA","Albuquerque","http://hesperomys.com/r/1247","Bernalillo County, New Mexico","New Mexico","United States",23,"35.119999999999997","-106.62"
1516,"http://hesperomys.com/c/1516","MSCB","McWane Science Center","Formerly known as Discovery 2000; a fusion of the Red Mountain Museum and Discovery Place.","Birmingham","http://hesperomys.com/r/3191","Jefferson County, Alabama","Alabama","United States",3,"33.53","-86.8"
637,"http://hesperomys.com/c/637","MSCM","Monash Science Centre","NA","Melbourne","http://hesperomys.com/r/255","Victoria","Victoria","Australia",0,"-37.81","144.96"
854,"http://hesperomys.com/c/854","MSCS","Museo de San Carlos","NA","NA","http://hesperomys.com/r/360","Salta","NA","Argentina",1,"NA","NA"
1265,"http://hesperomys.com/c/1265","MSG","Musée de Sfântu Gheorghe","NA","Sfântu Gheorghe","http://hesperomys.com/r/143","Romania","NA","Romania",1,"45.87","25.79"
649,"http://hesperomys.com/c/649","MSGP","Museu dos Serviços Geológicos","NA","Lisbon","http://hesperomys.com/r/141","Portugal","NA","Portugal",7,"38.72","-9.14"
984,"http://hesperomys.com/c/984","MSMA","Mesa Southwestern Museum","NA","Mesa","http://hesperomys.com/r/1541","Maricopa County, Arizona","Arizona","United States",5,"33.42","-111.74"
897,"http://hesperomys.com/c/897","MSMCa","Museo Paleontológico Juan Cano Forner","NA","Sant Mateu","http://hesperomys.com/r/4036","Castellón","NA","Spain",1,"NA","NA"
947,"http://hesperomys.com/c/947","MSMG","Museum Sønderjylland Naturhistorie og Palæontologi","NA","Gram Lergrav","http://hesperomys.com/r/46","Denmark","NA","Denmark",3,"NA","NA"
122,"http://hesperomys.com/c/122","MSNG","Museo Civico di Storia Naturale, Genova","NA","Genoa","http://hesperomys.com/r/4085","Liguria","NA","Italy",47,"44.42","8.93"
474,"http://hesperomys.com/c/474","MSNM","Museo Civico di Storia Naturale di Milano","NA","Milan","http://hesperomys.com/r/4086","Lombardy","NA","Italy",14,"45.48","9.19"
894,"http://hesperomys.com/c/894","MSNO","Muséum d'Orléans","NA","Orléans","http://hesperomys.com/r/1994","Loiret","NA","France",4,"47.9","1.9"
534,"http://hesperomys.com/c/534","MSNUN","Museo di Storia Naturale del'Università di Napoli","NA","Naples","http://hesperomys.com/r/4081","Campania","NA","Italy",1,"40.85","14.27"
786,"http://hesperomys.com/c/786","MSO","Museum am Schölerberg","NA","Osnabrück","http://hesperomys.com/r/782","Lower Saxony","Lower Saxony","Germany",1,"52.28","8.0500000000000007"
1034,"http://hesperomys.com/c/1034","MSTR","Musée des Sciences de la Terre de Rabat","NA","Rabat","http://hesperomys.com/r/120","Morocco","NA","Morocco",1,"34.020000000000003","-6.84"
888,"http://hesperomys.com/c/888","MSU","Michigan State University","NA","East Lansing","http://hesperomys.com/r/2525","Ingham County, Michigan","Michigan","United States",23,"42.74","-84.48"
1096,"http://hesperomys.com/c/1096","MSUB","Department of Archaeology and Ancient History, Maharaja Sayajirao University of Baroda","NA","Vadodara","http://hesperomys.com/r/306","Gujarat","Gujarat","India",1,"22.31","73.180000000000007"
1059,"http://hesperomys.com/c/1059","MSUS","Dunn-Seiler Museum, Mississippi State University","NA","Starkville","http://hesperomys.com/r/3125","Oktibbeha County, Mississippi","Mississippi","United States",1,"NA","NA"
942,"http://hesperomys.com/c/942","MSVG","Museo di speleo-paleontologia e archeologia di San Vittore di Genga","NA","Genga","http://hesperomys.com/r/4087","Marche","NA","Italy",1,"NA","NA"
49,"http://hesperomys.com/c/49","MTA","Mineral Research and Exploration Institute","NA","Ankara","http://hesperomys.com/r/180","Turkey","NA","Turkey",79,"39.93","32.85"
1121,"http://hesperomys.com/c/1121","MTCO","Muzeul Tarii Crisurilor","NA","Oradea","http://hesperomys.com/r/143","Romania","NA","Romania",3,"47.07","21.92"
72,"http://hesperomys.com/c/72","MTD","Museum für Tierkunde","Also known as Staatliches Museum für Tierkunde (SMT) or Staatliche Naturhistorische Sammlungen Dresden (SNSD), and now operated by Senckenberg. The geological collection is listed separately under [MMG](/c/MGG), though the two appear to be physically in the same building.","Dresden","http://hesperomys.com/r/787","Saxony","Saxony","Germany",30,"51.05","13.74"
1354,"http://hesperomys.com/c/1354","MTE","Minamitane–cho Board of Education","NA","NA","http://hesperomys.com/r/4390","Kagoshima Prefecture","NA","Japan",1,"NA","NA"
538,"http://hesperomys.com/c/538","MTQ","Museum of Tropical Queensland","NA","NA","http://hesperomys.com/r/253","Queensland","Queensland","Australia",1,"NA","NA"
831,"http://hesperomys.com/c/831","MTSN","Museo Tridentino di Scienze Naturali","NA","Trento","http://hesperomys.com/r/4090","Trentino-Alto Adige","NA","Italy",4,"46.08","11.12"
155,"http://hesperomys.com/c/155","MUA","Museo de la Universidad de Antioquia","NA","Antioquia","http://hesperomys.com/r/4277","Antioquia Department","NA","Colombia",3,"6.56","-75.83"
1508,"http://hesperomys.com/c/1508","MUAPI","Universidad Arturo Prat","NA","Iquique","http://hesperomys.com/r/35","Chile","NA","Chile",1,"-20.23","-70.14"
1128,"http://hesperomys.com/c/1128","MUAPO","Musée Universitaire d'Archéologie et du Patrimoine","NA","Oujda","http://hesperomys.com/r/120","Morocco","NA","Morocco",1,"34.69","-1.91"
855,"http://hesperomys.com/c/855","MUBI","Museo de Biodiversidad del Perú","NA","Cusco","http://hesperomys.com/r/138","Peru","NA","Peru",6,"-13.52","-71.989999999999995"
